212,1,432,192,50,33,1
212,2,252,208,53,21,1
213,2,249,208,54,21,1
213,1,432,191,50,33,1
214,2,248,206,53,25,1
214,1,431,190,49,36,1
215,1,430,189,49,37,1
215,2,248,206,52,24,1
216,2,247,208,53,21,1
216,1,428,190,50,35,1
217,1,428,192,48,32,1
217,2,248,208,51,22,1
218,2,247,206,51,25,1
218,1,426,190,48,34,1
219,2,245,208,53,23,1
219,1,424,191,48,33,1
220,1,424,190,47,33,1
220,2,243,207,52,25,1
221,2,241,209,53,24,1
221,1,423,190,47,34,1
222,2,239,208,53,24,1
222,1,421,189,48,34,1
223,2,237,209,54,23,1
223,1,420,190,46,33,1
224,1,418,191,47,32,1
224,2,236,209,53,24,1
225,1,417,190,46,33,1
225,2,237,210,53,24,1
226,2,236,209,52,25,1
226,1,415,191,47,30,1
227,1,414,190,45,32,1
227,2,235,209,52,26,1
228,1,414,189,44,32,1
228,2,234,210,53,25,1
229,1,412,189,44,32,1
229,2,231,212,54,25,1
230,2,231,211,53,25,1
230,1,411,190,43,30,1
231,1,407,189,46,31,1
231,2,230,211,53,27,1
232,2,230,211,52,26,1
232,1,408,191,42,30,1
233,1,405,190,43,31,1
233,2,230,211,52,27,1
234,1,405,190,40,29,1
234,2,229,211,53,28,1
235,2,230,211,51,26,1
235,1,403,190,41,29,1
236,1,401,190,39,29,1
236,2,230,210,52,28,1
237,2,230,210,52,31,1
237,1,400,190,39,29,1
238,1,397,191,39,28,1
238,2,229,212,53,28,1
239,2,228,212,54,27,1
239,1,397,190,37,30,1
240,1,395,189,37,29,1
240,2,228,213,54,30,1
241,2,229,214,55,30,1
241,1,394,190,35,29,1
242,2,229,212,55,30,1
242,1,392,189,35,31,1
243,1,391,190,35,29,1
243,2,228,213,56,28,1
244,2,228,213,56,28,1
244,1,388,189,36,30,1
245,1,386,190,35,29,1
245,2,229,214,56,29,1
246,2,229,214,56,30,1
246,1,386,191,34,28,1
247,1,384,190,35,29,1
247,2,228,215,59,32,1
248,2,228,214,59,33,1
248,1,382,190,34,29,1
249,2,228,215,59,32,1
249,1,380,190,35,29,1
250,1,378,191,36,28,1
250,2,228,215,61,34,1
251,2,228,215,59,33,1
251,1,375,190,38,29,1
252,1,371,190,40,29,1
252,2,227,213,60,34,1
253,2,225,215,61,31,1
253,1,371,190,38,28,1
254,2,223,216,63,32,1
254,1,368,190,40,28,1
255,1,366,189,38,30,1
255,2,222,215,65,33,1
256,2,220,215,68,33,1
256,1,365,190,39,28,1
257,1,362,189,41,30,1
257,2,221,215,67,32,1
258,2,221,214,68,35,1
258,1,361,190,40,28,1
259,1,360,190,39,30,1
259,2,220,213,68,35,1
260,1,357,190,41,29,1
260,2,221,215,69,33,1
261,1,357,190,40,30,1
261,2,220,215,69,32,1
262,2,220,214,71,33,1
262,1,355,190,40,29,1
263,1,353,189,42,29,1
263,2,220,215,68,33,1
264,1,352,190,41,29,1
264,2,220,215,69,33,1
265,1,351,189,40,31,1
265,2,220,214,68,34,1
266,1,349,190,42,29,1
266,2,221,215,68,31,1
267,2,221,216,68,32,1
267,1,349,190,39,30,1
268,1,347,190,41,30,1
268,2,221,216,66,32,1
269,1,347,190,40,30,1
269,2,223,214,64,33,1
270,2,226,215,60,31,1
270,1,345,191,40,29,1
271,2,229,214,60,34,1
271,1,344,190,41,30,1
272,2,226,215,66,35,1
272,1,343,189,40,32,1
273,1,342,190,41,30,1
273,2,223,217,71,32,1
274,2,221,215,73,34,1
274,1,340,190,42,31,1
275,2,219,216,76,34,1
275,1,338,191,42,30,1
276,1,337,189,42,32,1
276,2,218,216,77,32,1
277,1,336,190,43,32,1
277,2,218,217,77,31,1
278,1,335,190,43,31,1
278,2,218,215,75,34,1
279,2,217,214,78,35,1
279,1,333,189,43,32,1
280,1,333,190,42,32,1
280,2,218,215,76,34,1
281,2,217,216,77,31,1
281,1,331,191,42,31,1
282,1,331,190,39,32,1
282,2,219,216,75,32,1
283,2,219,215,76,35,1
283,1,330,190,37,32,1
284,1,326,190,40,32,1
284,2,221,216,76,33,1
285,2,225,216,76,33,1
285,1,323,189,39,32,1
286,1,320,190,42,32,1
286,2,228,219,76,31,1
287,1,318,190,42,31,1
287,2,233,214,76,36,1
288,1,315,191,43,31,1
288,2,233,217,77,33,1
289,1,315,190,42,31,1
289,2,236,217,76,33,1
290,2,236,217,76,33,1
290,1,313,190,42,31,1
291,1,311,189,41,33,1
291,2,236,216,75,34,1
292,2,235,217,77,33,1
292,1,310,191,40,31,1
293,2,239,217,75,34,1
293,1,307,189,42,33,1
294,2,243,218,76,33,1
294,1,305,189,42,32,1
295,1,304,189,41,32,1
295,2,247,216,75,36,1
296,1,302,188,42,33,1
296,2,253,217,74,35,1
297,2,256,218,75,34,1
297,1,302,190,38,29,1
298,1,301,189,36,32,1
298,2,262,218,73,35,1
299,1,300,189,35,31,1
299,2,266,219,71,34,1
300,2,266,218,71,35,1
300,1,297,189,36,29,1
301,1,296,188,36,32,1
301,2,267,219,70,34,1
302,2,264,219,71,34,1
302,1,295,189,36,31,1
303,1,292,189,36,31,1
303,2,266,219,69,34,1
304,2,268,219,66,34,1
304,1,291,188,36,32,1
305,1,289,188,36,32,1
305,2,270,218,67,34,1
306,2,272,219,67,34,1
306,1,287,188,35,32,1
307,1,284,189,36,31,1
307,2,273,221,70,33,1
308,2,274,218,74,36,1
308,1,282,190,37,29,1
309,1,281,189,35,31,1
309,2,274,218,75,34,1
310,1,280,188,35,33,1
310,2,279,218,75,36,1
311,2,280,219,76,34,1
311,1,275,190,38,30,1
312,1,274,189,37,31,1
312,2,282,217,76,35,1
313,2,282,216,77,36,1
313,1,273,190,35,30,1
314,1,271,190,36,31,1
314,2,284,216,76,35,1
315,2,285,217,76,35,1
315,1,269,188,36,33,1
316,1,267,189,36,31,1
316,2,289,217,75,34,1
317,2,293,217,74,34,1
317,1,264,188,36,32,1
318,1,262,191,36,30,1
318,2,298,217,72,32,1
319,2,303,217,71,30,1
319,1,259,190,38,31,1
320,1,258,189,37,30,1
320,2,305,216,70,31,1
321,2,307,214,71,33,1
321,1,257,190,36,31,1
322,1,255,190,36,31,1
322,2,307,216,72,31,1
323,2,308,216,70,31,1
323,1,252,189,36,32,1
324,2,308,215,70,31,1
324,1,249,189,37,32,1
325,2,310,215,69,31,1
325,1,246,189,39,32,1
326,2,312,216,69,30,1
326,1,243,190,40,31,1
327,1,241,188,40,34,1
327,2,314,214,68,31,1
328,2,319,214,66,30,1
328,1,238,189,41,32,1
329,1,235,189,42,32,1
329,2,322,213,64,30,1
330,2,321,211,66,32,1
330,1,234,190,42,33,1
331,2,326,213,62,27,1
331,1,232,189,42,33,1
332,1,228,189,43,33,1
332,2,325,212,64,28,1
333,1,225,189,47,34,1
333,2,325,213,62,28,1
334,2,324,211,64,31,1
334,1,222,189,47,33,1
335,2,326,213,63,30,1
335,1,221,189,47,34,1
336,2,327,212,62,28,1
336,1,219,189,47,34,1
337,2,330,213,60,29,1
337,1,217,189,47,35,1
338,2,332,212,60,27,1
338,1,214,189,48,34,1
339,2,335,211,59,28,1
339,1,213,189,48,35,1
340,2,337,212,58,27,1
340,1,209,189,50,36,1
341,2,339,210,57,28,1
341,1,208,188,49,36,1
342,2,339,211,57,26,1
342,1,207,190,49,35,1
343,2,338,212,59,26,1
343,1,204,188,50,36,1
344,1,204,189,49,37,1
344,2,339,211,58,27,1
345,2,339,210,58,26,1
345,1,203,189,48,36,1
346,2,341,209,58,29,1
346,1,203,189,46,39,1
347,1,203,189,45,37,1
347,2,343,211,57,25,1
348,2,345,208,55,29,1
348,1,203,189,44,38,1
349,1,204,191,43,35,1
349,2,346,209,56,27,1
350,1,205,189,41,39,1
350,2,345,210,57,27,1
351,2,347,210,54,24,1
351,1,205,189,42,38,1
352,1,205,189,43,39,1
352,2,347,210,53,25,1
353,2,347,209,54,27,1
353,1,204,189,46,39,1
354,2,346,209,55,27,1
354,1,203,189,48,40,1
355,1,203,189,50,41,1
355,2,347,209,56,26,1
356,1,202,189,53,41,1
356,2,348,209,54,27,1
357,2,350,209,54,26,1
357,1,202,189,54,40,1
358,1,204,188,55,42,1
358,2,349,209,55,24,1
359,2,352,208,53,26,1
359,1,205,191,54,39,1
360,1,206,189,56,42,1
360,2,353,210,53,23,1
361,1,208,190,55,41,1
361,2,353,209,53,25,1
362,2,353,209,52,25,1
362,1,210,189,55,43,1
363,1,211,189,54,43,1
363,2,353,211,52,24,1
364,1,213,190,53,42,1
364,2,352,209,53,24,1
365,2,354,209,52,25,1
365,1,216,189,51,45,1
366,1,217,191,50,41,1
366,2,353,208,53,27,1
367,1,218,189,48,44,1
367,2,356,210,52,23,1
368,2,357,208,51,24,1
368,1,218,189,46,45,1
369,1,216,189,48,44,1
369,2,359,209,51,23,1
370,2,359,208,51,23,1
370,1,212,189,54,45,1
371,1,210,190,58,45,1
371,2,360,209,50,21,1
372,2,358,209,51,24,1
372,1,209,189,59,47,1
373,1,207,189,62,47,1
373,2,359,209,52,24,1
374,1,203,190,66,48,1
374,2,360,208,50,24,1
375,2,361,208,50,23,1
375,1,201,189,66,49,1
376,1,199,189,67,49,1
376,2,362,207,50,24,1
377,1,195,190,69,50,1
377,2,365,208,48,22,1
378,2,365,208,49,22,1
378,1,192,190,70,48,1
379,2,366,207,49,24,1
379,1,191,192,69,48,1
380,1,191,191,67,48,1
380,2,368,204,49,25,1
381,2,368,206,47,22,1
381,1,187,190,68,52,1
382,1,189,190,64,53,1
382,2,367,206,48,24,1
383,2,369,206,47,24,1
383,1,188,189,62,54,1
384,1,188,190,61,55,1
384,2,370,207,48,22,1
385,2,371,206,46,21,1
385,1,189,191,59,52,1
386,2,373,207,45,20,1
386,1,190,192,59,54,1
387,1,192,190,59,56,1
387,2,372,206,47,21,1
388,2,375,206,44,22,1
388,1,189,190,64,59,1
389,1,187,191,69,57,1
389,2,375,207,45,20,1
390,2,375,207,45,20,1
390,1,188,192,71,58,1
391,1,187,191,74,61,1
391,2,377,206,44,20,1
392,2,378,206,45,21,1
392,1,190,191,73,61,1
393,1,188,191,76,62,1
393,2,379,206,44,20,1
394,2,380,206,45,20,1
394,1,191,191,75,61,1
395,1,192,190,76,65,1
395,2,382,207,43,18,1
396,2,383,206,43,18,1
396,1,193,191,78,64,1
397,1,192,190,81,66,1
397,2,384,205,43,19,1
398,2,385,204,41,20,1
398,1,196,190,79,66,1
399,2,386,202,39,21,1
399,1,196,189,82,69,1
400,1,198,191,82,68,1
400,2,389,204,36,20,1
401,2,388,204,38,18,1
401,1,201,192,80,68,1
402,1,202,190,83,70,1
402,2,390,203,36,19,1
403,2,390,203,38,20,1
403,1,203,191,84,71,1
404,1,202,191,88,71,1
404,2,389,203,38,20,1
405,2,389,203,36,19,1
405,1,203,191,88,73,1
406,2,389,203,39,21,1
406,1,205,192,88,73,1
407,2,388,203,40,19,1
407,1,208,192,86,73,1
408,1,207,191,88,75,1
408,2,385,203,43,19,1
409,2,387,202,43,20,1
409,1,207,192,88,72,1
410,1,207,192,87,73,1
410,2,385,202,45,20,1
411,2,385,203,43,19,1
411,1,207,191,86,74,1
412,1,207,193,86,72,1
412,2,384,204,44,18,1
413,2,384,204,45,18,1
413,1,207,191,85,74,1
414,1,207,192,85,71,1
414,2,384,204,45,18,1
415,1,206,193,84,70,1
415,2,384,204,45,18,1
416,2,383,204,44,18,1
416,1,205,192,83,71,1
417,1,204,191,83,71,1
417,2,382,204,44,17,1
418,2,379,204,45,19,1
418,1,202,191,83,71,1
419,1,201,190,82,70,1
419,2,378,205,42,17,1
420,2,376,204,43,17,1
420,1,200,191,81,68,1
421,1,199,191,81,67,1
421,2,375,205,43,16,1
422,2,374,204,44,17,1
422,1,197,192,80,65,1
423,1,197,191,79,66,1
423,2,375,203,42,17,1
424,2,374,203,43,18,1
424,1,195,191,78,65,1
425,1,195,191,76,64,1
425,2,373,204,43,17,1
426,2,372,203,43,17,1
426,1,193,192,75,62,1
427,1,191,191,76,62,1
427,2,371,204,42,17,1
428,2,369,204,41,16,1
428,1,191,191,75,62,1
429,1,188,192,78,61,1
429,2,367,203,41,17,1
430,2,366,204,41,15,1
430,1,191,191,76,62,1
431,1,191,192,77,61,1
431,2,366,203,39,17,1
432,2,366,203,39,16,1
432,1,192,192,78,62,1
433,1,190,191,81,64,1
433,2,365,204,40,16,1
434,2,365,203,40,16,1
434,1,195,192,79,63,1
435,1,197,192,81,65,1
435,2,364,203,41,16,1
436,2,362,203,38,16,1
436,1,199,190,83,68,1
437,2,360,203,39,16,1
437,1,202,191,85,70,1
438,2,358,203,38,14,1
438,1,207,192,86,70,1
439,1,208,191,92,71,1
439,2,355,202,38,17,1
440,2,354,203,37,15,1
440,1,216,191,90,73,1
441,1,219,192,94,73,1
441,2,353,203,36,15,1
442,2,352,204,37,13,1
442,1,230,192,90,73,1
443,1,238,192,90,76,1
443,2,352,203,36,15,1
444,2,352,202,35,16,1
444,1,249,195,86,74,1
445,1,260,191,83,79,1
445,2,350,202,36,16,1
446,2,349,202,35,16,1
446,1,271,192,86,77,1
447,1,282,193,89,76,1
447,2,354,199,27,19,1
448,1,293,192,90,75,1
448,2,362,200,17,17,1
449,1,300,192,94,76,1
450,1,309,191,93,78,1
451,1,319,192,92,75,1
451,2,337,200,31,17,1
452,1,325,190,93,76,1
453,1,335,191,88,74,1
454,2,337,202,33,14,1
454,1,340,192,89,72,1
455,2,336,201,31,15,1
455,1,348,191,85,70,1
456,2,335,202,31,14,1
456,1,354,191,83,69,1
457,2,331,202,31,14,1
457,1,357,191,84,66,1
458,2,329,201,29,16,1
458,1,364,191,82,64,1
459,2,327,201,28,16,1
459,1,368,192,81,61,1
460,1,375,192,78,60,1
460,2,323,201,28,16,1
461,2,319,201,30,14,1
461,1,380,192,75,60,1
462,1,385,191,74,59,1
462,2,316,201,30,15,1
463,2,311,201,30,15,1
463,1,389,192,73,57,1
464,2,306,202,33,14,1
464,1,393,191,72,54,1
465,2,301,203,34,13,1
465,1,396,192,72,54,1
466,1,400,191,71,55,1
466,2,295,202,36,14,1
467,2,291,203,35,13,1
467,1,406,191,67,53,1
468,1,410,191,66,53,1
468,2,286,201,36,15,1
469,2,282,201,37,16,1
469,1,413,190,68,53,1
470,1,415,192,67,49,1
470,2,277,203,38,15,1
471,2,277,202,35,16,1
471,1,419,191,67,48,1
472,2,275,201,32,18,1
473,1,426,192,66,46,1
473,2,272,202,33,17,1
474,1,429,191,67,48,1
474,2,271,202,32,17,1
475,2,269,202,33,18,1
475,1,435,193,63,45,1
476,1,435,191,66,46,1
476,2,269,203,34,18,1
477,1,440,191,66,46,1
477,2,268,203,34,19,1
478,2,267,203,35,19,1
478,1,444,191,62,44,1
479,1,446,190,63,44,1
479,2,267,204,35,19,1
480,2,266,204,37,20,1
480,1,449,191,61,43,1
481,1,454,190,58,44,1
481,2,266,205,37,21,1
482,2,266,205,38,21,1
482,1,457,191,54,44,1
483,1,461,191,50,40,1
483,2,266,206,40,23,1
484,1,463,191,49,41,1
484,2,266,207,41,21,1
485,2,267,207,42,22,1
485,1,464,191,48,40,1
486,1,461,190,54,39,1
486,2,269,208,43,24,1
487,2,269,209,47,25,1
487,1,461,192,51,36,1
488,1,460,191,50,36,1
488,2,270,211,50,24,1
489,2,273,210,53,27,1
489,1,459,191,50,36,1
490,1,455,191,51,36,1
490,2,273,211,58,27,1
491,2,275,212,61,29,1
491,1,453,193,49,34,1
492,1,452,191,48,35,1
492,2,277,213,64,29,1
493,2,280,213,66,30,1
493,1,449,190,48,34,1
494,1,446,190,50,34,1
494,2,283,213,68,31,1
495,2,285,214,69,31,1
495,1,447,190,47,34,1
496,1,445,190,45,32,1
496,2,288,214,70,32,1
497,2,291,214,69,32,1
497,1,445,190,44,33,1
498,2,292,214,70,32,1
498,1,443,190,43,32,1
499,1,442,190,43,31,1
499,2,294,214,69,34,1
500,2,296,214,68,33,1
500,1,438,190,44,32,1
501,1,438,190,42,30,1
501,2,296,215,69,32,1
502,2,296,215,68,32,1
502,1,435,190,43,30,1
503,1,432,190,43,30,1
503,2,298,214,67,34,1
504,2,297,215,69,31,1
504,1,431,190,42,29,1
505,2,299,213,66,35,1
505,1,429,190,42,28,1
506,1,428,189,41,29,1
506,2,297,213,69,33,1
507,2,298,215,70,32,1
507,1,428,190,41,29,1
508,1,428,191,39,27,1
508,2,298,214,71,32,1
509,2,300,213,71,34,1
